AwardID,teams,hub,site,node,AwardTitle,Agency,AwardEffectiveDate,AwardExpirationDate,AwardTotalIntnAmount,AwardAmount,AwardInstrument,Organization_Code,Directorate_Abbreviation,Directorate_LongName,Division_Abbreviation,Division_LongName,Year,sbir,sbir_1,sbir_2,sttr,sttr_1,sttr_2
1713220,1,,,,I-Corps: Clinical diagnostics for bowel disease,NSF,1/1/17,6/30/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
2302093,1,,,,I-Corps: Clinical trial safety,NSF,5/1/23,10/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1764312,1,,,,I-Corps: Clinical Workforce Schedule Optimization Technology,NSF,10/15/17,9/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
2232557,1,,,,I-Corps: Closed Composites,NSF,8/15/22,7/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1558232,1,,,,I-Corps: Cloud pathology platform for computer aided digitized histopathology image processing and analysis system,NSF,9/1/15,2/29/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1637906,1,,,,I-Corps: Cold Plasma Cancer Therapy,NSF,4/15/16,9/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1637193,1,,,,I-Corps: Coliphage Biosensor,NSF,4/15/16,12/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1661642,1,,,,I-Corps: Colorimetric sensors for the detection of volatile amine,NSF,11/1/16,1/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1744226,1,,,,I-Corps: Combining High-throughput Automation and Organism Design Software,NSF,7/1/17,12/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
2232494,1,,,,I-Corps: Combining Traditional Building Inspection Sensors with Deep Learning and Robotics,NSF,8/15/22,7/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1559757,1,,,,I-Corps: Commercial feasibility of a novel strategy for protein dissection,NSF,10/15/15,3/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
2306442,1,,,,I-Corps: Commercial form-factor earbuds for unobtrusive and comfortable sleep monitoring,NSF,1/15/23,12/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1734697,1,,,,I-Corps: Commercialization Feasibility Research for a Rigid Support System,NSF,3/1/17,8/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
2328593,1,,,,I-Corps: Commercialization of a Microscale Power Generator Driven by Bacterial Flagellar Motors,NSF,6/1/23,11/30/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1624030,1,,,,I-Corps: Commercialization of a Nanoparticle Concentration Apparatus,NSF,2/1/16,10/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1645443,1,,,,I-Corps: Commercialization of biomedical applications of innovative technologies created from PVT1 non-coding RNA research,NSF,8/1/16,1/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1542812,1,,,,I-Corps: Commercialization of electrochemical sensor technology for pathogen detection,NSF,5/15/15,1/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1644434,1,,,,I-Corps: Commercialization of Fault Detection and Traceback for Software-Defined Networks,NSF,8/1/16,1/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1542353,1,,,,I-Corps: Commercialization of Multiplatform Gigapixel Imaging and Annotation Software,NSF,5/15/15,10/31/15,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
1620072,1,,,,I-Corps: Commercialization of Novel CO2 Measurement Technologies,NSF,1/1/16,6/30/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1624046,1,,,,I-Corps: Commercialization of Novel Materials for Agricultural Ammonia Filtration,NSF,2/15/16,7/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1658776,1,,,,"I-Corps: Commercialization of robust, reliable production platforms for high value terpenes",NSF,1/1/17,6/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1619757,1,,,,I-Corps: Commercialization of SaaS for Automotive Dealership Service,NSF,1/15/16,6/30/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1834937,1,,,,I-Corps: COMMERCIALIZATION OF WIRELESS CHARGER,NSF,7/1/18,6/30/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1643225,1,,,,I-Corps: Commercialization study of Marangoni Mediated Lyopreservation,NSF,9/1/16,2/28/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1840213,1,,,,I-Corps: Composite Materials Enabling Batteries with High Energy Density,NSF,7/1/18,12/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1659019,1,,,,I-Corps: Composite Photonics,NSF,11/1/16,4/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2222940,1,,,,I-Corps: Comprehensive tool to capture spatio-temporal variations in social media health risk communication for COVID-19 and other health risks,NSF,1/15/22,12/31/23,50000,16014,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2050407,1,,,,I-Corps: Comprehensive tool to capture spatio-temporal variations in social media health risk communication for COVID-19 and other health risks,NSF,1/15/21,4/30/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
1931218,1,,,,I-Corps: Computational Pathophysiology-Centric Medical Guidance Systems,NSF,6/15/19,11/30/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1749053,1,,,,I-Corps: Computational systems to deliver proper injectable treatments,NSF,10/1/17,9/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1745209,1,,,,I-Corps: Computer Vision based Pre-Harvest Yield Mapping,NSF,10/1/17,9/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1542860,1,,,,I-Corps: Computer Vision for Tracking People in Different Scenarios,NSF,6/1/15,2/29/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2015,0,0,0,0,0,0
2223872,1,,,,I-Corps: Computer Vision-Based Intelligent Service Recommendation System,NSF,5/1/22,12/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1745686,1,,,,I-Corps: Conceptual Model-based Math Intelligent Tutors,NSF,7/15/17,12/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1646826,1,,,,I-Corps: Conductive Polymer Wires and Cables for Energy Efficiency,NSF,8/15/16,1/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2344856,1,,,,I-Corps: Consistency sensor for process monitoring of two-phase products,NSF,11/15/23,10/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1834893,1,,,,I-Corps: Context-Aware Interactive (CAI) Robotic Platform,NSF,7/1/18,12/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1738120,1,,,,I-Corps: Contextual Communication for Emergency Notification Services,NSF,4/1/17,12/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
2331366,1,,,,I-Corps: Contextualization of Explainable Artificial Intelligence (AI) for Better Health,NSF,9/1/23,8/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2320948,1,,,,I-Corps: Continuation and Expansion of Training and Evaluation Support,NSF,10/1/23,9/30/26,12311663,9057860,Cooperative Agreement,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2342354,1,,,,I-Corps: Continuum-deformable multi-copter-based uncrewed aerial system,NSF,11/15/23,10/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1636973,1,,,,I-Corps: Control and Diagnostics of Electronically Commutated Motor Systems,NSF,3/15/16,12/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1934303,1,,,,I-Corps: Control for Visual Scene Perception,NSF,6/15/19,11/30/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1841666,1,,,,I-Corps: Controlled-Trajectory Rapid Compression and Expansion Machine,NSF,9/15/18,6/30/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1745595,1,,,,I-Corps: Controlling Protein Translation,NSF,7/1/17,7/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1643572,1,,,,I-Corps: Conversion of Neural Progenitors into Dopamine Producing Cells for use in Parkinson's Research,NSF,8/1/16,1/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1811323,1,,,,I-Corps: Coordinates and Volumetrics in MRI Imaging,NSF,1/1/18,8/31/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1923323,1,,,,I-Corps: Copper-Based Nanowire Pastes for Solar Panels,NSF,3/15/19,2/29/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
2126079,1,,,,I-Corps: Corneal epithelial wound healing therapeutic,NSF,5/15/21,10/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
2323237,1,,,,I-Corps: COVID Detection System Using a DNA Cage-Embedded Microfluidics Sensor,NSF,4/1/23,12/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1802429,1,,,,I-Corps: cPAP device for premature infants,NSF,1/1/18,12/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
2038479,1,,,,I-Corps: Creating data sets that are distilled into collections of information that may be used to answer questions in real-time,NSF,7/15/20,12/31/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
1742967,1,,,,I-Corps: Creative Programming for K12 Technology Education,NSF,6/15/17,5/31/18,50000,0,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1744819,1,,,,I-Corps: Crowdsource sensing of earthquakes,NSF,7/1/17,12/31/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
2223529,1,,,,I-Corps: Cryogenic Sample Storage Platform for Environmental and Wildlife Conservation,NSF,5/1/22,4/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1741434,1,,,,I-Corps: Curriculum and Evaluation Management,NSF,8/15/17,7/31/18,1365703,1365703,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1936220,1,,,,I-Corps: Customer Discovery for a Neovaginal Stent,NSF,6/15/19,11/30/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1817937,1,,,,I-Corps: Customer Discovery for a Semi-Powered Transtibial Prosthesis,NSF,4/1/18,9/30/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
2225649,1,,,,I-Corps: Customer discovery for breast cancer detection technology,NSF,6/1/22,8/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1631196,1,,,,I-Corps: Customer discovery for electronic devices with haptic feedback,NSF,3/15/16,8/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1619990,1,,,,I-Corps: Customer Discovery for Embedded Scale (E-Scale) system,NSF,2/1/16,7/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1639210,1,,,,I-Corps: Customer Discovery for Field-Deployable Indoor Localization Technology,NSF,5/1/16,10/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1639790,1,,,,I-Corps: Customer Discovery for Light Weight Photovoltaics,NSF,5/1/16,10/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1643115,1,,,,I-Corps: Customer discovery for silicon nanowire biosensor,NSF,8/1/16,1/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2217504,1,,,,I-Corps: Customer Discovery for Transmission Line Fault Location Technology,NSF,4/1/22,3/31/23,49997,49997,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1660675,1,,,,I-Corps: Customer Discovery for Trap Grease to Biodiesel Process,NSF,11/1/16,12/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1914683,1,,,,I-Corps: Customer Discovery for Waste Valorization Technology,NSF,2/15/19,7/31/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1720263,1,,,,I-Corps: Customizable and scalable high-performance microprocessor,NSF,1/15/17,12/31/17,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1926275,1,,,,I-Corps: Cutting Tool Wear Monitoring Sensor,NSF,4/15/19,2/29/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
2231830,1,,,,I-Corps: Cyanobacterial enzymes and strains for removal of organophosphonates,NSF,8/1/22,1/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2234201,1,,,,I-Corps: Cyber Physical System for Telehealth for Seniors with Cognitive Impairments,NSF,8/15/22,1/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2333500,1,,,,I-Corps: Cyber Tactile Perception Platform for Manufacturing Robotics Applications,NSF,8/1/23,1/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1933300,1,,,,"I-Corps: Cybersecurity Solution for Collecting, Storing, and Using Substation Relay Settings Data",NSF,6/15/19,5/31/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1744294,1,,,,I-Corps: Data Analytics and Automated Candidate Assessment,NSF,7/1/17,12/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1748498,1,,,,I-Corps: Data Analytics for Hand-Picked Agriculture,NSF,10/1/17,3/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1928279,1,,,,I-Corps: Data Completeness and Inconsistency Analysis Platform,NSF,4/15/19,9/30/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1849023,1,,,,I-Corps: Data Quality Assurance and Inventory Tool (One-Voice) for Sewer Inspection Data,NSF,10/1/18,3/31/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
1924776,1,,,,I-Corps: Data-Driven Health and Location Monitoring of Livestock,NSF,6/15/19,3/31/20,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
2244900,1,,,,I-Corps: Data-Driven Risk Assessments for Software Vulnerabilities,NSF,1/1/23,6/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2222450,1,,,,I-Corps: Data-Driven Robust Optimization Technology for Battery Storage System Management,NSF,5/1/22,10/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1743322,1,,,,I-Corps: DC voltage driven cold plasma technology,NSF,6/15/17,5/31/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1946423,1,,,,I-Corps: Decentralized fertilizer production for improving soil quality and plant growth,NSF,9/15/19,2/28/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
1735683,1,,,,I-Corps: Decision Support System For Risk Reduction in Health Care Facilities,NSF,4/1/17,4/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2017,0,0,0,0,0,0
1932343,1,,,,I-Corps: Decision Support Tool to Assess Distributed Electricity Needs,NSF,6/15/19,5/31/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
2231092,1,,,,I-Corps: Deep Forgery Detection Technology,NSF,8/1/22,7/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1651930,1,,,,I-Corps: Degradable magnesium/polymer barrier membranes,NSF,11/1/16,4/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
1664364,1,,,,I-Corps: Delirium Prediction and Screening by Non-Invasive Point-of-Care,NSF,11/1/16,4/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2313759,1,,,,I-Corps: Delivering Integrated Technology for Automated Wide-Area Humanitarian Mine Action Surveys,NSF,3/15/23,2/29/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2230411,1,,,,I-Corps: Delivery of coherent coolant jet and nozzle manufacturing for grinding technology,NSF,7/1/22,9/30/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2120291,1,,,,I-Corps: Delivery system for gene-based medicines,NSF,4/1/21,4/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
2030680,1,,,,I-Corps: Dendrite-Suppressing Separator for Next Generation Lithium-ion Batteries,NSF,8/1/20,1/31/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
1620062,1,,,,I-Corps: Dense Flexible Interconnects for Advanced Testing and Integration,NSF,2/1/16,12/31/16,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2016,0,0,0,0,0,0
2342430,1,,,,I-Corps: Dentifrices With Targeted Drug Release,NSF,12/1/23,11/30/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2330179,1,,,,I-Corps: Deployment of antibacterials as seed treatments,NSF,1/15/23,10/31/23,50000,11935,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2212950,1,,,,I-Corps: Deployment of antibacterials as seed treatments,NSF,5/1/22,6/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2111153,1,,,,"I-Corps: Designing an Adaptive, Modular Framework for Wheelchair Users",NSF,3/1/21,8/31/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
1938809,1,,,,I-Corps: Detecting Cancer in Single Cells,NSF,7/1/19,1/31/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2019,0,0,0,0,0,0
2304799,1,,,,I-Corps: Detecting Performance Degradation and Failures of Deep Neural Networks in Cancer Imaging,NSF,3/15/23,8/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2231883,1,,,,I-Corps: Detection of Strep Throat on a Telehealth Visit using Artificial Intelligence (AI) and Smartphone Images,NSF,8/1/22,1/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2327747,1,,,,I-Corps: Determination of syrup adulterants and geographical and floral origin of honey using chemometrics,NSF,5/15/23,10/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
1830750,1,,,,I-Corps: Determining the Relative Location of Malicious Nodes within Vehicle-to-Vehicle Wireless Networks for Driver Safety,NSF,4/1/18,9/30/18,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
2317745,1,,,,I-Corps: Developing A Blood-Based Biomarker for the Detection and Monitoring of Amyotrophic Lateral Sclerosis,NSF,4/1/23,3/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2011302,1,,,,I-Corps: Developing a data analytics platform for pain management and alternative treatment,NSF,1/15/20,6/30/21,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2020,0,0,0,0,0,0
2246597,1,,,,I-Corps: Developing a Face Mask Coated with Metal Oxide Nanostructures to Reduce the Spread of COVID-19 and other Airborne Diseases,NSF,12/15/22,5/31/24,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
1840811,1,,,,I-Corps: Developing a National Market Platform for Trading Renewable Energy Certificates,NSF,9/1/18,12/31/19,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2018,0,0,0,0,0,0
2331554,1,,,,I-Corps: Developing a Robust and Automated Insect Detection System for Connecting Farm Communities,NSF,6/15/23,5/31/25,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2245634,1,,,,"I-Corps: Developing an eye tracking algorithm that will assess the changes in depression, anxiety and other neurological insults",NSF,12/1/22,11/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2022,0,0,0,0,0,0
2318145,1,,,,I-Corps: Developing and commercializing microbicidal surgical incision coating,NSF,5/1/23,4/30/25,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2023,0,0,0,0,0,0
2409330,1,,,,I-Corps: Developing Oral Microbiome Transplantation to Transform Oral Health Therapies,NSF,2/1/24,1/31/25,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2024,0,0,0,0,0,0
2132672,1,,,,I-Corps: Developing predictive computational methods for drug development,NSF,6/1/21,11/30/22,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
2132733,1,,,,"I-Corps: Developing Protein-based, Edible Coatings for Perishable Produce to Reduce Food Waste",NSF,6/1/21,11/30/23,50000,50000,Standard Grant,15030000,TIP,"Dir for Tech, Innovation, & Partnerships",TI,Translational Impacts,2021,0,0,0,0,0,0
